Source.Name,Column1
corona_work_depression13.csv,在宅が良いなら、在宅できる会社に行けばよい。しかし、会社の制度は不変でないので注意も必要。
corona_work_depression13.csv,"フリーでできるに能力があれば毎日、永遠に在宅が可になるので自分次第なのではないのかな。将来への不安を抱えつつフリーで在宅を続けるほうがメンタルしんどい気もするが。"""
corona_work_depression14.csv,comment
corona_work_depression14.csv,例えば9時始業で、リモートであることをいいことに8時50分頃まで寝て、パジャマで業務開始なんていう人もいるみたいだし、そういう人は、いざ出社しろと言われると、週1でもたぶんきついんだろう。メンタルにまで影響が及ぶような人は、在宅でも基本余り生活スタイルを大きく変えずに仕事をした方がいいよ。
corona_work_depression14.csv,職種によるだろうし、
corona_work_depression14.csv,ゼロかヒャクかで判断できるような内容でもない。
corona_work_depression14.csv,性格的な向き不向きもあるだろうし。
corona_work_depression14.csv,
corona_work_depression14.csv,それぞれが論理的に決定できていれば、どうでも良い内容。
corona_work_depression14.csv,
corona_work_depression14.csv,
corona_work_depression14.csv,"でも大抵のホワイトワーカーは、「出社と在宅の組み合わせ」が最適解なんだろうなーと思う。"""
corona_work_depression14.csv,在宅にしてハッキリ二極化しましたね
corona_work_depression14.csv,在宅でも結果がだせる人
corona_work_depression14.csv,能力があったのにパフォーマンス低下した方
corona_work_depression14.csv,ほんとに難しいです
corona_work_depression14.csv,在宅ワーク中心にするには早すぎると感じました
corona_work_depression14.csv,労務条件が緩和されれば在宅でも良いと思います
corona_work_depression14.csv,在宅によって優秀な人材が集まるのか？
corona_work_depression14.csv,出社させることにより人材が離れていくのか？
corona_work_depression14.csv,"迷うことばかりです"""
corona_work_depression14.csv,満員電車や長時間通勤がストレスならば、職場の近くに引っ越すなり、地方へ転職するなどして下さい。
corona_work_depression14.csv,"どうしたって出社してる人に、業務の負担がかかってきます。仕事してると、どうしても担当の線引きができない事ってありますよ。表向きは感じ良く対応してますが、内心は自分の仕事だけ集中できて楽で良いよね、と思います。そりゃあ、テレワークしてた人は、出社したくないでしょう。"""
corona_work_depression14.csv,コロナ禍で働き方改革が一気に進んだと言える
corona_work_depression14.csv,通勤圏内に住まないといけないということもなくなった
corona_work_depression14.csv,ＩＴ化も進んだ
corona_work_depression14.csv,ただ、振り返り、さらなる改革の進化が必要なのかもしれない
corona_work_depression14.csv,"単純にコロナ禍が落ち着いてきたから全員出社は、時代に逆行していると思います！"""
corona_work_depression14.csv,今まで復帰が難しかった人材が在宅なら働ける。人口が減っていく日本でこんなに有効な打ち手が今まであったか？今までの根性論で台風でも地震でも満員電車でも、何でもかんでも出社命の昭和の働き方がやっと終わったんだよ。出社が必要な仕事の人は満員電車が無くなって働きやすくなる。とにかく、一律にするほど合わない人材は出てくるし、各企業はここで今後10年先の差がつくよ。
corona_work_depression14.csv,在宅勤務で成果が出せる、出社より効率良く働ける人は、自分に厳しくちゃんとコントロールできる人だなと感じる。私も在宅メインだけど、人の目がないと怠けてしまうし効率も下がったなと感じることが多い。サボった分は自己責任でカバーしているけれど。自分に甘々です…。
corona_work_depression14.csv,反論は多いと思うけど、なに甘えた事言ってんの？と思う。
corona_work_depression14.csv,私はサービス業に従事しており、コロナ禍初期に世の中こぞって自粛に入った頃には職場は休業となり長期間にわたって無職状態だった。
corona_work_depression14.csv,夫も職種は違えどサービス業で、そちらは幸い営業を続けることができたので夫婦揃って無収入にはならずに済んだがいくつもの感染ピークを越えて社会がかなり落ち着いてくるまでずっと不安な日々だった。
corona_work_depression14.csv,そんな中、リモートで働けているひと握りの人たちは本当に恵まれているなぁと思っていた。
corona_work_depression14.csv,「おうち時間」なんていう言葉も生まれ、リモート民たちはこの非日常を楽しんですらいた。
corona_work_depression14.csv,私のように休まざるを得なかった人や、現場に出て行かなければ物理的に回らない職種の人たちは、おうち時間を謳歌できる人々を尻目に不自由を感じながらこの2年半を生きてきた。
corona_work_depression14.csv,"ぶっちゃけコロナ前の働き方に戻るだけなのに何言ってんだと思うよ。"""
corona_work_depression14.csv,事務仕事なのに、来客の対応や郵便物受け取りがあるがため、在宅ワークで楽している他のスタッフたちを横目に、コロナ前と何ら変わらず、感染リスクを背負いながらずっと出社してきた。出社している数少ないスタッフが、在宅ワークしているスタッフにリモートコントロールされて仕事をフォローすことも多々あった。そんな立場から言わせてもらうと、「出社が恐怖でメンタルやられる」なんて甘いこと言っちゃってふざけるなというのか心情。
corona_work_depression14.csv,基本的には出勤して、仕事をするのが基本だと考えます。
corona_work_depression14.csv,
corona_work_depression14.csv,職場の皆さんとのコミュニケーションはもちろん、対面来客対応など出来得る限り顔が見える仕事をしながらも、ストレス解消の為に
corona_work_depression14.csv,離島や山間部など避暑地に出張所を設けて、2、3ヶ月サイクルでテレワーク&リフレッシュ
corona_work_depression14.csv,業務は如何なものでしょうか。
corona_work_depression14.csv,
corona_work_depression14.csv,
corona_work_depression14.csv,全てがリモートワークになれば、出勤や営業の為の公共交通機関利用率が減り、逆に、赤字経営になり困る事業所も出てくるのでは無いでしょうか。
corona_work_depression14.csv,
corona_work_depression14.csv,"バス、電車の運行回数が減れば、そのツケは自分達に回って来ないだろうか。"""
corona_work_depression2.csv,comment
corona_work_depression2.csv,今回のコロナ禍における在宅勤務というのは、苦肉の策でありつつ、これからの働き方への方向性の一つでもありました。
corona_work_depression2.csv,ただ勘違いしてならないのは、「これからは全てが在宅ワークの時代」ではないこと。外で働く、在宅で働く、どちらの手段も出来るような社会ということでしょう。
corona_work_depression2.csv,もともと外でしか出来ない、在宅でしか出来ない仕事もあります。
corona_work_depression2.csv,
corona_work_depression2.csv,会社通いにくらべ、もともとの在宅ワークは補償や給料が足りない職種でもありますが、家で自分の時間を作って仕事が出来るというメリットがあります。
corona_work_depression2.csv,ただ今回のように会社の補償をうけつつ在宅ワークという、働く側にとってだけ二重のメリットを得る形態というのは、さすがに続けるとなると会社が大変でしょう。
corona_work_depression2.csv,
corona_work_depression2.csv,"そういう意味でもこれからは在宅、出社勤務どちらも出来る人がこれから更に脚光をあびるでしょう。大谷さんではないけれど、本当の意味で二刀流の時代かもしれませんね。"""
corona_work_depression2.csv,リモートワークって周りの仕事を手伝うという事がないよね。
corona_work_depression2.csv,自分に与えられた仕事だけしてればいいのはラクだけど、同じ部署でも他メンバーの企画立案や準備を手伝うと、知識もプランの引き出しも増える。
corona_work_depression2.csv,自分一人の業務だけで覚える事は限界がある。
corona_work_depression2.csv,横にいて逐一業務の進捗見ながら教えた方が早いけど、できないから時間かかるし。
corona_work_depression2.csv,その社で長い経験があってどの部署の人でも話ができる人か、完全な専門職で自己完結する業務とか。パーツの制作のみを担当するとかリモートで大丈夫なものと、そうではない業務を分けて考えないと。
corona_work_depression2.csv,"複数人数のオンライン会議って同時に2人が発言したりクロストークできないから報告会になって、深い打合せにならないからね。"""
corona_work_depression2.csv,在宅で仕事出来るなら在宅の方が断然にいい。
corona_work_depression2.csv,一番は対人関係はストレス溜まるしストレスと上手く付き合っていくのが大変。それが無いだけでも天国に感じる。
corona_work_depression2.csv,"次に通勤時間がいかに無駄かわかる。片道1時間として往復2時間、出かける準備など含めたらもっと時間かかるとして在宅だとその時間が有効に使えるわけだからかなり大きい。"""
corona_work_depression2.csv,どちらが楽か、で言えばどう考えても在宅でしょうね。
corona_work_depression2.csv,"ただ行き帰りの寄り道も電車の乗り換えも、結構貴重な経験の場であって、最終的に経験値という意味では出社の方が色んな意味で高くなると思う。メインは既にある家族だけで会社は片手間にお金をもらえればいいや程度であれば、在宅の方がいいと思うが、これから社会に出て人間関係を広げる若者や、まだまだ世界を広げたい欲求がある人であれば経験値が高くなる方を選んだ方がいいと思う"""
corona_work_depression2.csv,在宅か出社、どちらがいいかはもう個々人違うので決められないと思うし
corona_work_depression2.csv,個人の裁量でいい
corona_work_depression2.csv,
corona_work_depression2.csv,在宅ならまず通勤の手間省け、育児介護に時間が割ける
corona_work_depression2.csv,一方でどうしても出社に比べ一人でやってる分入ってくる情報量が違う
corona_work_depression2.csv,孤立というメンタル面もあるし、何が成果か図るのが難しい
corona_work_depression2.csv,
corona_work_depression2.csv,出社のメリットはやはり情報量と人脈
corona_work_depression2.csv,両方やって分かるけど、全然違う
corona_work_depression2.csv,ただ、育児介護重視する層からすれば在宅のが良い
corona_work_depression2.csv,成果という面で見れば、在宅と何が違うのかよくわからない
corona_work_depression2.csv,
corona_work_depression2.csv,個々人で出社在宅、良い面悪い面を見極まて決めればいいと思う
corona_work_depression2.csv,会社はそれを尊重し、長時間労働やハラスメントを防止することに注力
corona_work_depression2.csv,
corona_work_depression2.csv,"これでいいんじゃないかな"""
corona_work_depression2.csv,確かにコロナ禍でにあって、入社1、2年の社員は5日連続で出社したことがないかもしれません。しかし学生時代も5日連続で定時に何処かに行くと言う習慣はなかったのではないでしょうか、毎日出社するというのは社会人への第一歩。これから始めれば良い。コロナどうこう言う話ではないと思います。
corona_work_depression2.csv,かく言う私も、コロナ禍で在宅での勤務となり、徐々に出社が週3→週4、、今や5日となり、しんどい気持ちはあります。でも、それは正月明けのシンドさとと同じ。ある意味当たり前。
corona_work_depression2.csv,"子育て世代や介護世代等、これからも在宅が上手く使われれば良いと思いますが、若者のメンタル問題とは別だと考えます。"""
corona_work_depression2.csv,体調の関係でやっと最近出社が出来る様になったのですが、半年間休職していたせいか、出社するのが少しシンドイ。
corona_work_depression2.csv,以前は当たり前に出来た事もなかなか出来ない。
corona_work_depression2.csv,昔は出来たのにとか考えない様にしてますが、事あるごとに感じてしまい少し凹む。
corona_work_depression2.csv,
corona_work_depression2.csv,"環境が変わると少なからずストレスを感じるのは仕方がないと思いますし、そのくらいのストレスなら多分時間が解決してくれると思いたいデス。"""
corona_work_depression2.csv,在宅だと時間が有効に使えるとか言っている人多いけど、
corona_work_depression2.csv,完全な綺麗事　自分が楽したいと思っているだけ。
corona_work_depression2.csv,しっかり働いて余った時間を有効に使えている人間なんて僅かだよ。
corona_work_depression2.csv,だから成果を厳しくチェックしなけらばならないと思う。
corona_work_depression2.csv,成果も挙げられずに在宅を強く希望する人は給料半分でもいいと思う。
corona_work_depression2.csv,"しっかり成果を挙げられ続けるなら問題ないが。"""
corona_work_depression2.csv,最近在宅から出社にシフトする企業が増えてやたら在宅ワークにしがみつく意見が多いけど、個人的に気になるのは育児が助かるって意見。
corona_work_depression2.csv,企業からしたら「仕事に集中出来ない環境」って事になる。それなら正式に育児休暇取るべきだし、保育施設に預けるなりしなければならない案件だと思う。
corona_work_depression2.csv,そもそもコロナ禍における暫定的な人道的配慮でやむなく容認していた事なのにいつの間にか労働者の既得権みたいに業績や業務上の影響無視して在宅の継続を主張するとか筋が通ってない気がする。
corona_work_depression2.csv,"そんなに出社や通勤が苦痛なら退職された方が良いのではないでしょうか？"""
corona_work_depression2.csv,どのような方法を取ったって合わない人はいるし、それを合わせるのも仕事の1つでしょ？
corona_work_depression2.csv,そんな「出来ません」「苦手です」を全て受け入れてたら日本潰れるよ。
corona_work_depression2.csv,「週5日間の出社の経験がない」だって、昔から新入社員は基本的にそうじゃないか。
corona_work_depression2.csv,むしろ大学生活→週5出社が当然だったことを考えると、ワンクッション置けて今の方が馴染みやすいという考え方すら出来る。
corona_work_depression2.csv,なんでも昔の方が正しいとは思わないし、これを機会に変えれる部分は変えたらいいと思うよ？
corona_work_depression2.csv,"でも、漫画に出てくるような個人研究者みたいに地下室にこもって人生すごせるわけないんだからさ、乗り越えるべきところは乗り越えてもらわないと困る。"""
corona_work_depression3.csv,comment
corona_work_depression3.csv,出社でも在宅でも結果を残せば問題無いと思います。出社しても上司は部下の顔色見れないから出社するようにいう人もいますが、部下の動きを見ている暇もないような人が平気でいう会社があるので、何が良いか話し合うことが必要だと思います。資料作成や会議三昧であれば在宅、取引先との打ち合わせは出社とか上手く使い分けて行くのが一番働きやすいと思います。
corona_work_depression3.csv,最近気づいたんだけど、体育会系は出社した方がパフォーマンスがよくて、非体育会系は在宅勤務の方がパフォーマンスがいい。
corona_work_depression3.csv,体育会系は自らは何も生み出さず右から左へで利益を搾取するが、実際に情報のハブはこれまでの社会では必要であり、単にお金という視点だけで見れば会社にとって役に立つのは体育会系。
corona_work_depression3.csv,"これからの時代は情報の横流しがシステム化されて、体育会系が駆逐されることを願う。"""
corona_work_depression3.csv,どう管理するかじゃないの?
corona_work_depression3.csv,
corona_work_depression3.csv,むしろ在宅をうまく使って、社員の能力、意欲を推し量れば良いと思う。
corona_work_depression3.csv,
corona_work_depression3.csv,手を抜く人は抜くし、頑張る人は頑張る。
corona_work_depression3.csv,手を抜く人は査定を下げ、頑張る人は査定を上げるのは在宅でも出社でも変わらないと思う。
corona_work_depression3.csv,
corona_work_depression3.csv,特に出社してた時は毎日残業してたのに、在宅になった途端に残業ゼロになった社員は要注意。
corona_work_depression3.csv,指摘すると効率化したとか言い出すけど、そんな急激な効率化とか無理だしね。
corona_work_depression3.csv,"今までどう仕事してたのか、割と良く把握出来て便利ですよ。"""
corona_work_depression3.csv,どっちも体験しているけど、一つ確実に言えるのは在宅メインに
corona_work_depression3.csv,なってからは会議の回数、時間とも確実に増えた。社内、社外とも。
corona_work_depression3.csv,
corona_work_depression3.csv,対面だと相手の様子をちょっと見て声かけられるのに対して、在宅だと
corona_work_depression3.csv,それは難しいから相手のスケジュール見て会議セットせざるを得ない。
corona_work_depression3.csv,対面だと会議室空いてないから、ってことで短時間集まってクイックに
corona_work_depression3.csv,済ますなんてこともコロナ前は多々あったけど、今はそれも無いから
corona_work_depression3.csv,夜遅くに平気で会議入れられるなんてのもしょっちゅう。
corona_work_depression3.csv,
corona_work_depression3.csv,確かに在宅勤務で通勤時間をカットできるのは大きい。
corona_work_depression3.csv,でも作業効率で言えば、ひいき目に見ても在宅の方が出社より
corona_work_depression3.csv,よいなんてことはないし、先のデメリットも考慮すると果たして
corona_work_depression3.csv,"在宅オンリーというのが最適なのか、とも思う。"""
corona_work_depression3.csv,営業とかは出社しなくても直行直帰で良いと思う。
corona_work_depression3.csv,でも事務系は在宅でも出来るけど、出社の方が生産性は上がると思う。
corona_work_depression3.csv,私の職場は出社する人も必要な職種だから、メンバー固定で半分出社、半分テレワークにしたけど、テレワーク組から家だとやりづらいって意見が多くて出社組の負担になることが多かった。会社がどれだけシステムとかしっかり整えてるかにもよるんだろうけど、うちの会社は今はテレワーク基本は無理かな。
corona_work_depression3.csv,"私はコロナ禍もテレワークはたまにしかなくて基本出社してたから平気だけど、コロナ禍に新卒入社してずっと休みが多かった人は、急に週5になってキツそう。"""
corona_work_depression3.csv,＞週5日間のオフィス出社をした経験がない人が少なからずいます
corona_work_depression3.csv,これはでも、新入社員で入っても同じでしょ
corona_work_depression3.csv,スタートがリモート重視だったからと言って、今までそんなに出社してなかったのにって事だから、そりゃストレスなんだろうけど、さすがにここを問題視する必要はないんじゃないかな
corona_work_depression3.csv,出社かリモートかでその人個人だけじゃなく、会社全体としての成果が落ちてしまってるのなら、リモート重視ではダメだって事だろうし、仕事じゃなくてもやっぱりネットを介して話すのと直接話すのとでは違うから、そこらへんも考えると、リモートで出来る事であっても出社した方がいいと会社が判断してるならそれは従うしかないし、それをストレスと感じるのなら、リモート重視の会社に転職するしかないでしょうね
corona_work_depression3.csv,"環境が変わる事は確かにストレスだけど、リモートをやめる会社がまるでブラックのように扱われるのはいつも違和感しかない"""
corona_work_depression3.csv,営業現場は対面接客が基本なので在宅勤務は全く無理。本部は週１回～２回でシフト組んで在宅勤務です。体調面で出社が難しい社員は基本在宅勤務です。こういう柔軟な働き方が出来るようになったのは進歩だと思います。ただ在宅勤務とビデオ会議ではコミュニケーションの面で難しいところもあるので適度に出社と在宅を運用すればよいと思います。ウチの会社で体調面で在宅している社員も出社したい気持ちがあります。
corona_work_depression3.csv,現在基本在宅勤務。コロナ始まった頃からなので２年程在宅やってる。結論から言うと、配送業や工場勤務あと店舗でのリアル販売など在宅勤務不可能な業種以外は在宅勤務が良いと思う。
corona_work_depression3.csv,例えば通勤。東京では片道２時間当たり前、大阪でも１時間以上が殆ど。往復すればその２倍、無駄でしょ。あと、PCやスマホは会社支給、電気代やプリンターインク等考慮され在宅手当も少しだが支給になった。今後金額も改善されるらしい。ハッキリ言ってメリットばかりでデメリットがない。逆にデメリットを言う人は年配者が多く、理由は「何をしてるか管理出来ない」「コミュニケーションがとれない」など成果主義にすれば無意味な事ばかり。何をしてても成果を出せば良い。コミュニケも毎日会わなくてもいいでしょ、全く会わない訳じゃないし。
corona_work_depression3.csv,"人間関係は大切な事とは思うが、昭和時代の所謂、終身雇用・年功序列の時代のそれとは今や違う。無駄な事はやめましょう。"""
corona_work_depression3.csv,ほとんどの会社では個人の体調とか気を遣うことなどしないからな。
corona_work_depression3.csv,なんでも仕事中心。募集すれば人材が集まる時代であればある程度回っていくけれど、今の人材不足の時代ではそうもいかない。その分の負担が自分達に帰ってくる。
corona_work_depression3.csv,"頭ばかり使ってないでもう少し気を遣うことを意識することが必要。"""
corona_work_depression3.csv,接客要のインフラ系です。在宅なんて実質研修しかやることないです。本社機能はある程度対応できるのでしょうが。でも企業としてはリモート体制整備を謳うため、出社制限されてきました。交代で、と言っても中間管理職は蚊帳の外になるしかありません。要員も出社シフトの人に限って体調不良で当日休みも多く、他の人にシワ寄せ、疲弊して体調不良の負のスパイラル。感染症対策ですから昔みたいに「這ってでも来い！」なんて言えないですしね。客足が戻ってきているだけに限界感半端ないです。でも出社制限は解かれないない。末端社員は取り換えが効くからと言うことなんだな、とジッと手を見る今日この頃です。
corona_work_depression4.csv,comment
corona_work_depression4.csv,確かに変化がともなうということは精神的にも疲れたり、不安定になることはある。
corona_work_depression4.csv,"けど、仕事ってやっぱり人と人との繋がりが大事だと思う。いくらリモートでモニター越しで対面しているとは言え、それでは伝わりきれない所や信用しきれない所とかあると思う。私が古臭い人間なのかもしれないけど、実際にあった方が相手の温もりや表情など、基本的な人とのコミュニケーションが上手くいくことが多い。"""
corona_work_depression4.csv,会社が個人を信頼しているかどうかの問題もあると思う。
corona_work_depression4.csv,上層部(取締役会)の考え方。
corona_work_depression4.csv,①コロナが会社内で発生したら、在宅可能なら在宅に切り替え、無理な職種は社内で部屋を分けて職務継続。
corona_work_depression4.csv,②元々リモートワーク(在宅または社内別部屋で)できるように、システムは構築しておく。
corona_work_depression4.csv,③契約や派遣社員は、リモートワークできても在宅は一切認めない。(在宅でできる仕事があるのに無理矢理出社を義務付け)
corona_work_depression4.csv,④役職あったシニア社員は、在宅勤務認める。(在宅仕事が必ずしも絶対必要な仕事とは限らない)
corona_work_depression4.csv,⑤社員はワクチン接種は特休扱い、派遣や契約は有給使え。
corona_work_depression4.csv,⑥コロナ感染したら、社員は出社扱いの自宅待機、派遣や契約は有給使いなくなったら欠勤扱い。
corona_work_depression4.csv,世の中こんな感じでしょ。人を活かす会社が今後残るのにね。日本全体もそんな感じかと思う。
corona_work_depression4.csv,"確かにリモートで結果残せてる人は少なく、そのうちリストラすると思うけど。"""
corona_work_depression4.csv,自分も週3で在宅ワークしてるけど、誰とも会話する必要のない、誰にも頼らずに自分だけが頑張れば良い職種ならともかく、同僚とのコミュニケーションが必要な場合だとやっぱり対面のほうが捗る。
corona_work_depression4.csv,コロナ前なら10秒の会話で済んだことがメールだと何度かのやり取りで結局5分かかったりする時もあるからね。それが1日に何十回もあれば効率は下がらざるを得ない。
corona_work_depression4.csv,zoom使うにしても双方のタイミングがあるから対面ほどスピーディにはならないし。
corona_work_depression4.csv,
corona_work_depression4.csv,"要は出社・在宅を01で語るのは難しいってこと。"""
corona_work_depression4.csv,私は、在宅勤務とオフィス出社のハイブリッド勤務です。
corona_work_depression4.csv,
corona_work_depression4.csv,集中して片付けるような業務効率は在宅勤務の方がはるかに効率がいいです（早く終わる）
corona_work_depression4.csv,しかし、自分だけで片付けられない、確認や同意を得る仕事は、やはり出社の方が都合がいいですね。
corona_work_depression4.csv,リモート打ち合わせって、余計なことを質問せず、話の本筋だけ確認しがち。
corona_work_depression4.csv,"実は、ふと浮かんだ疑問などに、業務改善の糸口があるもの。"""
corona_work_depression4.csv,在宅勤務を希望する職員に対して、言っていないこともある。
corona_work_depression4.csv,確実に業務効率は落ちる。最初は6割程度しか出来なかった。
corona_work_depression4.csv,2年経った今も8割程度。業務時間自体は変えていないので、生産性は確実に落ちる。
corona_work_depression4.csv,でも、辞められてしまうよりは良いので許可している。
corona_work_depression4.csv,一度覚えてしまった「楽」から戻れないとか、仕事をなめている。
corona_work_depression4.csv,では自分で独立開業してはどうか？好きなだけ在宅勤務したら良い。
corona_work_depression4.csv,ただし、食べて行けるだけの基盤を作るまでに、どれだけサービス（残業とは言わないか、そんな概念がないので）しなきゃいけないか。
corona_work_depression4.csv,それに耐えられるか？
corona_work_depression4.csv,"わがままを言ったもの勝ちのような風潮はどうにかした方が良い。"""
corona_work_depression4.csv,在宅する社員は自分は１日これだけのことをましたと、きちんとアウトプット報告できることが最低の条件かな。
corona_work_depression4.csv,しかし現状はほとんどできていない。
corona_work_depression4.csv,自分一人という甘さがそこに出ているのかは分からないが、通勤時間が他の時間にあてることができるとか育児に時間が割けるとか個人の低レベルな話をするまえに、会社に貢献する社員として在宅でどのような成果を上げるかが最優先でしょ。
corona_work_depression4.csv,それがOKなら誰も文句は言わない。
corona_work_depression4.csv,"その他はそれが出来てからの話ですよ。"""
corona_work_depression4.csv,NTTも出社不要、出社の際は飛行機使用も許可ってなったくらいだし、在宅勤務できるところは皆切り替えるでしょ。
corona_work_depression4.csv,通勤に往復2時間かかるとして、年間休日120日なら490時間が浮くわけです。その分ゆっくり起きてもいいし、食事の準備に充てることだってできる。これは相当な福利厚生だと思います。
corona_work_depression4.csv,"現場に出る必要がある仕事以外は、皆在宅勤務に積極的に切り替えるべきだと思いますね。"""
corona_work_depression4.csv,そもそも仕事とは何か？
corona_work_depression4.csv,自分たちの給与はどのように出ているのかを考えて欲しい
corona_work_depression4.csv,もちろん在宅ワークで自分の給与を稼げれば問題ないが、実際は一握りのはず
corona_work_depression4.csv,"企業として売り上げがでなければ成長もしない、在宅ワークに適している仕事とそうでない仕事、そして給与に見合った仕事なのかを理解しなければ不満は生まれて当然"""
corona_work_depression4.csv,仕事によるから立ち位置で見方が変わるんだろうけど、
corona_work_depression4.csv,うちの仕事は在宅の方が圧倒的に生産性上がる。
corona_work_depression4.csv,通勤も無駄話もないし、会議打ち合わせは、ネットで十分。
corona_work_depression4.csv,むしろ、そんな薄い内容で呼ぶなよ‥とネット会議も短い圧縮される傾向あるし。
corona_work_depression4.csv,
corona_work_depression4.csv,"出社は、大して何もしなくても仕事してたことに自動的になるような部分があって楽なんじゃないの？手動かさない上と、手の動かし方のわからない下は出社がいいんだろね。"""
corona_work_depression4.csv,今の日本の在宅勤務を妨げているのは、50代以上のおじさんたちが「直接会わないと気持ちが伝わらない」という訳わからない理由だと思う。
corona_work_depression4.csv,
corona_work_depression4.csv,毎朝集まって朝礼やって、そこまでミーティングもしないのに頑張って通勤して、17時ごろになったら残業に目を光らせる。そういうので仕事をやった気になってる。なるほど、この人たちが今の日本をダメにした元凶だと納得した。
corona_work_depression4.csv,
corona_work_depression4.csv,オンラインが導入されて変わったことは、マネジメント面も含めて必要のない業務をやっている人が明るみになったことだ。それによって、今までパフォーマンで成果をあげているように見せていた人たちの勝ちパターンが通用しなくなったということである。
corona_work_depression4.csv,
corona_work_depression4.csv,"今は、自分たちの勝ちパターンを失うのが怖くて、保身で過去のやり方にしがみついているということだが、そのうち世の中の大きい流れには逆らえないし、優秀な人材も集まらないので、結果、時間の問題なんだと思う。"""
corona_work_depression5.csv,comment
corona_work_depression5.csv,コロナ前に休職→引越し→昨年復職しました。休職前にはなかった在宅勤務メンバーとのコミュニケーションの取り方に四苦八苦し、また復職初期は出社が求められたため引越しに伴う通勤時間や経路の変更にヘトヘトになり、その反動から在宅許可が出た途端にリズムを崩して一時期はあわや退職かという事態にまでなりました。今はだいぶ落ち着きましたが、金曜日に「来週の出社計画」を上司と共有したりしています。新人や異動して来られた方とのコミュニケーションはなかなか難しいですね。歓送迎会も開催しづらいですし。
corona_work_depression5.csv,医薬品卸で働いていますが在宅で働ける方がうらやましいです。旧態依然とした業界ですから昭和から続くサービス残業や休日出勤するのは当たり前、しないと働いていないと爪弾きにされます。こうした環境で精神を病んでしまいやめていく人が後を絶ちませんし、私もかなり精神的に消耗してギリギリのところで踏ん張っています。在宅であれば長時間の過酷な出勤も上司や同僚のハラスメントも無縁ですからかなり就業環境も変わってくると思います。やはり仕事の悩みで一番大きいものは人間関係ですしそれを限りなく低減できるのだからこれほど理想的な労働環境はないと思います。
corona_work_depression5.csv,営業活動に限って言えば従来から直行直帰はあったわけで。。。
corona_work_depression5.csv,コロナを理由にリモート会議を選択肢に入れられて無駄な出張も減って生産性は上がった。
corona_work_depression5.csv,会社で上司のストレスのはけ口にされることもなくハラスメントも以前よりは減っている。
corona_work_depression5.csv,出社だろうが在宅だろうが成果の出せる会社は成果を出す。
corona_work_depression5.csv,基本的に同じエリアに住んでいることが多いのだから、シェアオフィスを活用しお互いの近所で集合するなどやりようはあるはず。
corona_work_depression5.csv,"出社か在宅か。極端にするからしんどいんじゃないのかな。"""
corona_work_depression5.csv,在宅勤務ですべての業務を完結できる業種は少ないです。
corona_work_depression5.csv,コロナ拡大の際はリスクやコストをかけてでも強引に在宅勤務で対応せざるを得なかっただけで、元に戻っていくのは仕方ないと理解しています。
corona_work_depression5.csv,誰かのテレワークは、誰かの出社で成り立っていることがほとんどなんですよね。
corona_work_depression5.csv,それが納得できないなら残念ながらテレワーク出来るところに転職するしかないんですよね。
corona_work_depression5.csv,あと出社でメンタルがと言ってますが、コロナ拡大の時はテレワークで人と関わらなくなりメンタルがって報道されていました。
